date,AUDUSD,EURUSD,GBPUSD,JPYUSD,NZDUSD,USDCAD,USDCHF,USDNOK,USDSEK
2024-08-05T00:00:00.000000000,0.6497219204902649,1.0910836458206177,1.278788685798645,0.006868886761367321,0.594700038433075,1.3883099555969238,0.8561000227928162,10.956219673156738,10.557000160217285
2024-08-06T00:00:00.000000000,0.6515498757362366,1.0950982570648193,1.2788705825805664,0.006859181448817253,0.5950503945350647,1.3805299997329712,0.8548300266265869,10.996700286865234,10.525870323181152
2024-08-07T00:00:00.000000000,0.6515001654624939,1.0926215648651123,1.2684721946716309,0.0069093224592506886,0.5974107980728149,1.3786499500274658,0.8525500297546387,10.896430015563965,10.529430389404297
2024-08-08T00:00:00.000000000,0.6515973806381226,1.0928125381469727,1.2680377960205078,0.006843503098934889,0.5986088514328003,1.3754700422286987,0.8592699766159058,10.820670127868652,10.470430374145508
2024-08-09T00:00:00.000000000,0.659200131893158,1.0915720462799072,1.2747459411621094,0.006771901622414589,0.6007015705108643,1.3735400438308716,0.8668500185012817,10.83506965637207,10.51039981842041
2024-08-12T00:00:00.000000000,0.6569784283638,1.091381311416626,1.2750385999679565,0.006800777744501829,0.5994916558265686,1.3735899925231934,0.8650400042533875,10.811630249023438,10.51688003540039
2024-08-13T00:00:00.000000000,0.6585316061973572,1.0936251878738403,1.2771228551864624,0.006803554482758045,0.6023406982421875,1.3742300271987915,0.8647300004959106,10.799969673156738,10.512579917907715
2024-08-14T00:00:00.000000000,0.6638598442077637,1.0996986627578735,1.2866700887680054,0.00680406391620636,0.6079211831092834,1.3709100484848022,0.8650500178337097,10.723219871520996,10.451669692993164
2024-08-15T00:00:00.000000000,0.6600006818771362,1.1013215780258179,1.2828736305236816,0.00679103285074234,0.6000707745552063,1.3715699911117554,0.8648059964179993,10.714489936828613,10.467300415039062
2024-08-16T00:00:00.000000000,0.6612488627433777,1.0972732305526733,1.2859420776367188,0.006701424717903137,0.5980896949768066,1.37336003780365,0.8724899888038635,10.740739822387695,10.54069995880127
